max_strain,LN,EQ_MKZ,EQ_HH,NL_MKZ,NL_HH
0.00156284,0.696308909,0.47991302,0.479955639,-0.110766048,-0.10728226
0.00226266,1.25762512,0.982975345,0.982901072,0.479738042,0.482958184
0.00212878,2.286511712,1.665270149,1.665298139,0.587413754,0.587781824
0.00727894,-0.350244536,-0.535279534,-0.535293053,-1.147828464,-1.15651718
0.00505808,1.787172099,1.765366732,1.76538439,0.859061415,0.854706188
0.00203946,0.272177945,0.359530368,0.359539282,-0.188462735,-0.187154279
0.0342908,1.614731197,-0.11474383,-0.114731871,-0.001142036,-0.039859217
0.000910083,-0.376870592,-0.437913462,-0.437910092,-0.12265187,-0.119700644
0.00142256,-0.083709416,-0.171014428,-0.171004369,-0.149581824,-0.14817335
0.00553777,0.546549089,-0.032958718,-0.032961269,-0.366607625,-0.370211221
0.00184665,-1.04011733,-1.067138221,-1.067127139,-0.554793602,-0.553439695
0.00204991,-1.540226487,-1.509002061,-1.509007219,-0.877715722,-0.876863437
0.00345528,-0.842811525,-0.934037959,-0.934058565,-0.655476841,-0.65662648
0.0031864,-0.109625994,-0.306512544,-0.306522652,0.039806254,0.038993002
0.00161992,-0.989381826,-1.064935059,-1.064930987,-0.612952721,-0.611833266
0.00306839,-0.298501437,-0.52702403,-0.527025721,0.488067538,0.486535924
0.00159603,-0.034058136,-0.074076923,-0.074046124,-0.700757664,-0.69827832
0.00257724,0.119132748,0.041691153,0.041688048,-0.008055621,-0.007320869
0.00127177,-0.757818797,-1.055343571,-1.055338313,-0.545937076,-0.544538658
0.00285573,-0.112187901,-0.263586236,-0.263578744,-0.042984462,-0.044004373
0.00175178,-0.329041671,-0.244297323,-0.244299857,-0.789061587,-0.78758575
0.00493337,-0.537899317,-0.653283672,-0.653283146,-0.374624794,-0.378601555
0.00326025,0.890681491,0.639918639,0.639922497,0.40153107,0.401477932
0.00286657,1.119452854,0.926748461,0.926739942,1.130543557,1.129733274
0.0065669,0.349371855,0.161240171,0.161239104,0.008897585,0.006332616
0.086545,1.799166184,-0.793649375,-0.793641619,-0.320359732,-0.231378158
0.0013954,-0.91392355,-0.982429973,-0.982437212,-0.474216785,-0.472345209
0.00156198,-0.198159465,-0.105094345,-0.105099195,-0.746099118,-0.745707607
0.00873233,0.59878939,0.020032971,0.020041266,1.304572466,1.295965572
0.00824805,-0.471325249,-0.830347072,-0.830351828,0.182127057,0.177373044
0.0014257,-1.707692464,-1.692887189,-1.692892152,-0.494893715,-0.49351982
0.0124574,-0.83345332,-1.203909189,-1.203908226,-0.95948392,-0.967245867
0.00884067,-1.524120191,-1.674155555,-1.674154038,-1.39888293,-1.405782291
0.00302995,-1.117307954,-1.42738224,-1.427395628,-0.767234427,-0.772153554
0.00203624,0.218092373,0.056751474,0.056754137,-0.147117384,-0.147038667
0.00504813,1.060176413,0.667384976,0.667385458,1.309362558,1.306107757
0.00207351,-0.320178279,-0.693022541,-0.69302007,-0.959857102,-0.959561847
0.00432823,0.42680516,-0.071839476,-0.071866289,-0.052890297,-0.054807982
0.00447484,0.95178206,0.032718354,0.032711322,0.016489823,0.01514315
0.0124541,0.859634305,0.080749759,0.080741253,0.555504034,0.543784163
0.00265169,-0.377241991,-0.535045769,-0.535052336,-1.136113705,-1.136136045
0.00375875,-0.151041328,-0.752837489,-0.752847607,-0.86767792,-0.86929461
0.00134776,-0.24057817,-0.255766314,-0.255764277,-0.891437158,-0.889728923
0.0016837,-0.801953234,-1.074836734,-1.07483658,-1.681784585,-1.680955539
0.00180285,-0.015416467,-0.14241663,-0.142415277,0.266753863,0.268245152
0.00216731,1.208453011,1.149508466,1.149534851,0.294838091,0.295920143
0.00277741,0.994047055,0.329901832,0.32995824,0.163703513,0.163187983
0.0203329,0.78431616,0.054394516,0.054397374,-0.366485513,-0.371086027
0.00111329,1.437135075,1.504381556,1.504386084,0.890912658,0.893295697
0.00619682,0.678651476,0.650730458,0.650725714,0.62799138,0.623678252
0.0157528,0.761978402,-0.062938504,-0.06294272,0.483882058,0.466911267
0.0013023,1.378476992,1.289781614,1.289781277,0.795429999,0.797651858
0.00279691,0.888426406,0.737713978,0.737728234,0.988778609,0.987910388
0.000913104,0.070533679,-0.121041524,-0.121011058,0.665784069,0.668538852
0.00230506,0.150473386,-0.015521385,-0.015525064,0.284578807,0.281824312
0.00290872,1.227051637,0.882936679,0.882920825,1.175545916,1.174799115
0.0015351,0.285071366,0.237440033,0.237443357,0.633248431,0.634879718
0.00178366,1.152696952,0.850934546,0.850932395,-0.935859097,-0.935043496
0.0129886,1.618287102,1.161819514,1.161827169,0.999950023,0.994427944
0.00107732,0.419305514,0.342475276,0.342482354,0.41070895,0.412438981
0.00186249,0.337000951,0.31467773,0.314700716,0.942219447,0.942716337
0.00183221,0.021141625,-0.045196741,-0.045196654,-0.357778809,-0.356711263
0.00139263,0.311230453,0.274650572,0.274651117,0.791717772,0.792911818
0.00257171,0.35473904,0.138396655,0.13840562,-0.207568259,-0.206849708
0.00188189,0.34741572,0.295822717,0.295837038,-0.079708694,-0.078902092
0.00296158,0.217526868,0.129964027,0.129969145,-0.013447626,-0.014279075
0.00284693,-0.411981568,-0.565473516,-0.565462135,-0.825118425,-0.823401311
0.0021415,-0.211972988,-0.372405882,-0.372415638,-0.849081717,-0.8483326
0.00134262,-0.2886689,-0.533012769,-0.533006854,-1.172693585,-1.172117945
0.001866,0.472798234,0.232456349,0.232465369,0.701018936,0.70279652
0.0138108,1.400532623,0.560607293,0.560611592,0.115348585,0.108290454
0.00461959,-0.415981503,-0.449978717,-0.449981506,0.444106649,0.438585601
0.00173394,0.499015968,0.314484521,0.314483834,-0.788903279,-0.788387933
0.0192474,0.21652259,-0.369424861,-0.369423792,-0.063094371,-0.077214678
0.00164262,0.745716849,0.84854721,0.848567349,0.789561149,0.79023366
0.246955,2.152483807,-1.73966644,-1.262489179,-1.213081826,-0.524535967
0.00314883,0.417248044,0.52890722,0.528903557,0.400167605,0.397787806
0.00157833,-0.242904391,-0.233560035,-0.233551917,1.045898796,1.046337856
0.00124539,-0.045308238,-0.285635178,-0.285631226,0.242399645,0.245188157
0.00696269,1.214092058,0.839285295,0.839289501,0.348821202,0.34456891
0.00761837,1.03151644,0.536932372,0.536938677,-0.107356016,-0.110399496
0.00144951,0.078376632,-0.164133009,-0.164135277,-0.664165115,-0.663077479
0.00643681,2.427734715,2.141821567,2.141823461,2.43765098,2.433948433
0.00165471,0.511711215,0.380902168,0.380903507,0.5653266,0.565093321
0.00472417,1.01725725,0.701860513,0.70185941,0.777984811,0.768567253
0.0020819,0.910394988,0.827923626,0.827920951,1.60964412,1.610892303
0.00243825,0.787581967,0.588348843,0.588355437,-0.156452955,-0.155602592
0.00255282,0.231719338,0.092922169,0.092924383,0.439583223,0.439268973
0.00354407,-0.758789317,-1.025520757,-1.025525326,0.071116422,0.068509652
0.00175699,1.173717637,1.01210195,1.012101407,1.061595717,1.060709847
0.00262282,0.035018226,-0.130161381,-0.130164774,0.397576359,0.397794746
0.00449184,0.927122485,0.844157954,0.844149882,1.193968559,1.194039143
0.00235878,0.269176359,0.044153661,0.044149031,0.860865977,0.85917112
0.00721818,0.57959016,-0.228023054,-0.22802321,0.033072678,0.027216418
0.00181262,1.202924336,0.979474083,0.979476404,1.269067603,1.269281614
0.00238104,1.635551361,1.675422254,1.675411302,1.88708082,1.888394801
0.00487187,0.928049713,0.513120864,0.513091469,1.135195645,1.132559192
0.0838814,2.48923749,0.285191567,0.285163214,0.915736844,0.928071608
0.00735541,1.579704212,1.374097337,1.374099419,1.855256694,1.852919866
0.0665863,3.038726801,0.55043846,0.550474888,1.267667872,1.285943814
0.00912156,1.058507006,0.798523283,0.79852485,0.323773558,0.316818423
0.0198789,1.332996423,0.933491593,0.933496925,1.566322345,1.549684154
0.0145089,0.689666178,0.267745775,0.26774194,0.818095176,0.809458597
0.0035889,0.586516617,0.518420664,0.518420446,1.32218069,1.32104842
0.00463759,0.729214343,0.303367661,0.303369764,0.725872414,0.724880135
0.0092626,1.820940766,1.135836569,1.13582571,1.374319485,1.368502793
0.00265093,0.931248016,0.808872829,0.808870519,1.116884686,1.116409789
0.00232344,0.045194397,-0.044082464,-0.044081515,1.200085957,1.200709934
0.00273554,0.73030916,0.588594125,0.588592805,0.852518651,0.851011063
0.00208058,0.482414985,0.350000206,0.34999925,0.499608672,0.500840208
0.00316187,0.597310519,0.24003503,0.240035114,0.657764313,0.657414759
0.00666883,0.185174747,-0.136573747,-0.136574956,1.11474226,1.108025651
0.002298,0.21506066,0.166134855,0.166131211,0.651890875,0.651759154
0.0453818,1.906340192,-0.467281929,-0.467285071,-0.069621665,-0.089064452
0.0070756,1.065034442,0.688620781,0.688629876,0.870827208,0.866128868
0.0151702,0.63344992,0.397910369,0.397904427,1.802754103,1.786193702
0.0145726,1.754288216,0.612663365,0.612660091,1.110620526,1.095809776
0.00204659,0.752969091,0.69767533,0.697673977,1.611376253,1.612320941
0.00238925,0.950934882,0.85086575,0.850865153,0.545688947,0.545590659
0.00310465,2.125585945,1.673446337,1.673444739,1.647425858,1.647729515
0.00294516,0.972816245,0.939495528,0.939492794,1.385873813,1.386986629
0.0864252,2.250975959,0.071202961,0.071214918,1.343488983,1.597859823
0.00346464,0.827093696,0.682874041,0.682870261,0.696473808,0.696404717
0.001944,0.55782791,0.315085198,0.315082152,-0.256989729,-0.259027283
0.00666698,0.693110519,0.490645007,0.490644036,0.138322695,0.13590236
0.00119966,-0.920497301,-1.048468775,-1.048470871,-0.460992083,-0.458716822
0.00223821,-0.263204083,-0.371176389,-0.371176858,-0.014930677,-0.013893647
0.00632315,1.125560584,0.901036891,0.90104096,1.257933697,1.250183881
0.0036141,1.223729908,1.183940497,1.18394785,1.240932211,1.241620066
0.0058191,1.609661792,1.388365179,1.388363227,1.543181026,1.537228041
0.00221062,0.668855479,0.737322266,0.737319709,1.057724307,1.058456737
0.00226378,1.498265374,1.586057697,1.586080725,1.409218833,1.410144206
0.00261439,0.882192392,0.749894061,0.749890264,0.516085882,0.516474819
0.0044395,1.291052308,1.245974111,1.245969488,1.717275719,1.715655496
0.00362965,1.636027773,1.441884717,1.441881333,2.62714794,2.631158048
0.00267454,-0.018971406,-0.35556178,-0.355566968,-0.674265229,-0.673573777
0.0012588,-0.888022302,-0.86835093,-0.868352587,-0.019924039,-0.018909574
0.00136929,-0.224717403,-0.341640913,-0.341635964,0.06297452,0.064191437
0.00157033,0.237803786,0.175081116,0.175077783,1.575678696,1.576675859
0.00220561,1.59107258,1.474297454,1.474310002,1.807294771,1.808498104
0.0144096,2.427678204,2.292893183,2.292895589,2.700994687,2.69628881
0.00574464,2.211937923,2.170165609,2.170161255,2.610507934,2.607625221
0.0049425,1.942710217,1.787852438,1.787852756,2.346665924,2.34759414
0.00795993,1.666775282,1.572147348,1.572147886,2.415261747,2.410415214
0.00951593,2.386563986,1.635939667,1.63594079,2.591300323,2.583941345
0.0167692,1.928738797,1.246998458,1.246996103,1.696472464,1.688076939
0.00320639,1.105102071,0.435962427,0.435967503,0.27593366,0.277576928
0.00344978,0.854204245,0.60873473,0.608733081,1.250216032,1.250609678
0.00518266,-0.115511447,-0.411185353,-0.411185886,-0.775105905,-0.776483425
0.00330034,0.828795114,0.580919536,0.580917405,0.845693475,0.84595999
0.0031109,0.652163283,0.559159076,0.559156436,0.211129787,0.210843471
0.00151834,-0.31719665,-0.364357664,-0.36435642,-0.85618728,-0.854665429
0.0036222,0.451512589,0.447419719,0.447414196,1.747263704,1.746961111
0.00172733,0.173526405,0.136064017,0.136067585,-0.345797473,-0.343701524
0.00176369,-0.161381516,-0.193765408,-0.193754695,-0.418771899,-0.417540205
0.00245759,0.727698321,0.668342038,0.668339302,0.814719928,0.814279327
0.0218771,0.553777329,-0.111466103,-0.111467028,0.710818806,0.693574427
0.00258825,0.582660771,0.483729372,0.483732306,1.674226017,1.672402501
0.00158438,0.107822154,0.045899245,0.04589086,0.200535323,0.201033633
0.00346353,1.425548513,1.300065466,1.300064819,1.710915846,1.707017034
0.00199264,1.58216157,1.34694992,1.346948516,0.781017833,0.776382973
0.00496355,1.756307215,1.504861571,1.504887158,1.836153276,1.832330168
0.00933965,0.154052646,-0.168516307,-0.168522014,0.333002094,0.323697424
0.00157487,1.550226516,1.279727164,1.279730388,0.697247651,0.698647195
0.00188256,2.114606048,1.935200118,1.935197211,1.506945437,1.505933721
0.000931981,0.515352688,0.530967654,0.530963306,0.607578846,0.610041247
0.0017887,0.248211163,0.064018148,0.064012356,0.707572034,0.709002555
0.00229683,-1.809178922,-1.971798112,-1.97179785,-2.094465519,-2.094032363
0.00109523,3.368766674,3.196323745,3.196302003,2.359812012,2.363384597
0.00286378,2.837179405,2.843927802,2.843920999,2.425444821,2.427478797
0.00279638,2.545037954,2.363575441,2.363556699,2.346977404,2.350357783
0.0337704,2.332423592,1.126359494,1.126341314,2.02495961,2.016094364
0.000910074,2.00560758,2.121719261,2.121719274,2.402445348,2.406683648
0.00125116,2.796726612,2.741515105,2.741548168,2.712307943,2.715135343
0.00313887,2.041038939,1.591678481,1.591685336,2.048675983,2.05096092
0.00208226,2.010748243,1.934743062,1.934755011,1.853786658,1.856807108
0.00368467,2.376807045,2.244507183,2.244457997,1.359591303,1.361407539
0.00371391,2.311189049,2.047225625,2.047222764,1.728513648,1.730708926
0.201485,2.305801473,-1.262954888,-0.436872962,-0.061029452,0.80151808
0.0015288,2.200152085,2.219182655,2.219196579,2.487660544,2.490056916
0.00708405,1.599521509,1.499941672,1.499942214,1.471429615,1.473413178
0.00319643,3.582276381,3.682054245,3.682046019,3.214268088,3.214256854
0.00812637,2.744180857,1.933391965,1.933408756,2.078177446,2.074810416
0.00127729,3.550009226,4.208569414,4.208593464,3.188420177,3.190103243
0.00417021,2.399249164,2.056485445,2.056480302,2.233075361,2.233695245
0.000995949,3.178007427,3.167297729,3.167302016,1.797139125,1.799640112
0.00251668,3.767768919,3.605494726,3.605496981,2.982430511,2.983913361
0.00118605,1.089838588,1.040438558,1.040436559,0.389385714,0.392817297
0.00122784,2.744730837,2.611147363,2.611147731,2.796103246,2.798764004
0.00203904,3.5093384,3.464534888,3.464535396,2.783206884,2.785839083
0.00909824,1.73701678,1.119845646,1.119834472,1.489268246,1.488670852
0.00173764,2.958186291,2.825606179,2.825617901,2.490977559,2.493208069
0.0035602,2.214807928,2.102943846,2.10292713,1.665482103,1.667432399
0.000919873,1.285744784,0.960797653,0.960792392,0.598982401,0.604345406
0.0146395,2.497118234,1.549094414,1.549087991,1.758100312,1.762301225
0.000812731,2.995813172,2.995813172,2.995813172,2.593989242,2.597194095
0.00121849,3.10189335,2.803777213,2.803767314,2.254643262,2.257991496
0.00300911,2.978880288,2.478420428,2.47844497,2.551117363,2.552568906
0.00225684,2.307895582,2.497040299,2.497074198,2.233969765,2.234581891
0.00163739,1.956701965,1.932419125,1.932401392,2.054847987,2.057895027
0.00174545,1.917000175,1.068183542,1.068215222,0.406676988,0.409416116
0.00158365,2.78427516,2.57311138,2.573121051,1.834367423,1.837640825
0.00370746,2.293712406,1.837033067,1.837011179,1.131702031,1.132922302
0.00256622,3.057483512,2.865334566,2.865335109,2.006958525,2.009073401
0.00131056,2.29703887,2.260170977,2.260150615,1.032443292,1.036634695
0.00186813,2.646940223,2.475223792,2.475216471,2.36862797,2.370978103
0.00318136,2.760292374,2.665440339,2.665435514,1.707707607,1.711178564
0.00111387,1.540358138,1.46052684,1.460526431,1.458866109,1.46237939
0.00269587,1.595448524,1.066295279,1.066268049,1.273618318,1.274148961
0.00162049,2.16985013,2.103517662,2.103517624,2.392030772,2.394942383
0.00613652,3.035154254,2.616010965,2.6159977,2.467035448,2.464802063
0.00150895,1.592527919,1.460071057,1.460051154,1.375668339,1.379855848
0.0017206,3.184865287,2.940441882,2.940415794,1.955922664,1.960812013
0.00517945,1.840776228,1.054371943,1.054358507,1.335407115,1.335730688
0.00141147,2.340355561,2.388435133,2.388432959,2.144254941,2.147800959
0.00208276,3.252517344,2.823051394,2.823058502,2.673685368,2.676563071
0.00118541,0.818582082,0.629419439,0.629417911,1.475788411,1.480146433
0.00415664,2.251370161,0.648544746,0.648552536,0.721446322,0.716397888
0.00349211,2.758338586,2.515232902,2.515222299,2.18663621,2.187130658
0.00293781,1.911207178,1.690981403,1.690985099,1.827452748,1.828222697
0.00178625,1.837024769,1.765782541,1.765782518,1.317509676,1.31831223
0.0011787,3.441834409,3.269388181,3.269382401,2.126517278,2.128872508
0.00139274,2.348973062,1.908857856,1.908833411,1.359810861,1.366080354
0.0105082,3.236322195,3.032256785,3.032255047,3.478031303,3.475510404
0.00544702,3.231524725,3.074159174,3.074143572,2.9168226,2.917724191
0.00139944,3.966966086,3.813770737,3.813766342,3.214936091,3.217019618
0.011782,2.118601363,1.708014972,1.708024272,1.912302258,1.904319475
0.0352261,2.560770204,1.703168144,1.703165366,2.296145236,2.2845048
0.00374541,1.403671179,1.439063131,1.439068989,0.858637241,0.859689185
0.00298887,2.415289139,2.006439642,2.006452325,1.705599916,1.705802005
0.0140461,2.681495692,1.899176371,1.89917007,1.966154167,1.965663756
0.0107202,2.674419067,2.354120363,2.354103148,2.539410795,2.540151128
0.00104335,2.438554579,2.296439028,2.296437773,2.273612559,2.276866292
0.00216892,2.604950456,2.451668451,2.451658841,2.254869229,2.256681379
0.00193704,2.072937811,2.015385557,2.015414813,1.441386198,1.443367338
0.00306223,1.854206603,1.40031458,1.400310755,1.704307158,1.708032418
0.00221062,2.013639243,1.700625234,1.700625752,1.69428869,1.69661977
0.00288086,1.721138365,1.391700581,1.391704067,1.521508965,1.523690341
0.00133633,1.568632376,1.330114606,1.330100096,1.19854588,1.206019622
0.00325377,2.263061577,1.792579391,1.79258254,2.014613937,2.016312689
0.00249266,1.889993253,1.67414075,1.674142237,0.85541448,0.858099485
0.0032821,2.618779985,2.642957755,2.642967004,2.512914788,2.512948276
0.00244438,3.250774417,3.274349531,3.274358535,3.232045889,3.234495631
0.00190867,3.268180092,3.083215028,3.083238116,3.046693557,3.048620414
0.00246397,2.630211763,2.544931462,2.544934156,2.358162531,2.359275629
0.00551446,2.008541688,1.380322873,1.3803172,1.301246092,1.301048679
0.00153351,2.738520736,2.322432276,2.322409477,2.105301262,2.109301859
0.00545472,1.628458984,1.591846799,1.591867247,1.921484783,1.923181175
0.00692515,3.110675759,2.577108663,2.577107265,2.725148286,2.725337034
0.00259148,2.843994166,2.854170591,2.854173425,2.565518101,2.568704453
0.00116035,3.194587372,2.757453905,2.757460723,2.430581118,2.434144011
0.00241071,3.241358751,2.793546729,2.793541788,1.751291942,1.755232796
0.00148256,3.173383412,3.07455898,3.074561493,2.119447873,2.122427143
0.0011859,1.730304327,1.493450019,1.49344458,0.93056001,0.936342187
0.0051544,1.327353057,1.202713578,1.202712445,1.2543964,1.255323468
0.00159671,3.043452848,2.707202414,2.707209043,2.617148875,2.620170202
0.00224284,2.949020215,2.89023669,2.890238465,3.13375113,3.134679435
0.00186492,2.089312892,2.125957092,2.125961529,2.383623536,2.386055449
